epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
365,7836.74,0.72321,0.44697,1.00211,0.94957,0.92665,0.95472,0.80855,0.73123,0.4066,0.96859,0.0063964,0.0063964,0.0063964
366,7858,0.72178,0.46026,1.00804,0.95083,0.92665,0.95494,0.81025,0.7301,0.40553,0.96768,0.0063865,0.0063865,0.0063865
367,7879.25,0.71248,0.43822,0.99881,0.94917,0.92665,0.95495,0.81069,0.73039,0.40477,0.96701,0.0063766,0.0063766,0.0063766
368,7900.56,0.72868,0.44438,1.00079,0.9465,0.92693,0.95437,0.8117,0.73121,0.40497,0.96701,0.0063667,0.0063667,0.0063667
369,7922.02,0.71714,0.448,0.99257,0.94603,0.92665,0.95401,0.81065,0.73064,0.40602,0.9674,0.0063568,0.0063568,0.0063568
370,7943.31,0.72845,0.44639,1.00693,0.94924,0.9239,0.95332,0.80965,0.72969,0.40397,0.96662,0.0063469,0.0063469,0.0063469
371,7964.84,0.7164,0.44825,1.00616,0.95231,0.92365,0.95314,0.81124,0.72921,0.4046,0.96625,0.006337,0.006337,0.006337
372,7986.44,0.71209,0.43813,1.00192,0.9508,0.92665,0.95268,0.8113,0.73012,0.40461,0.96666,0.0063271,0.0063271,0.0063271
373,8007.89,0.71978,0.44416,1.01101,0.95092,0.9282,0.95285,0.81195,0.72954,0.40512,0.96615,0.0063172,0.0063172,0.0063172
374,8029.32,0.71539,0.44282,0.99612,0.95234,0.92741,0.95196,0.81115,0.72947,0.4042,0.96598,0.0063073,0.0063073,0.0063073
375,8050.91,0.72275,0.44275,1.00122,0.95082,0.9262,0.94996,0.81089,0.73034,0.40053,0.96611,0.0062974,0.0062974,0.0062974
376,8072.15,0.7212,0.44763,1.00918,0.95085,0.92216,0.95035,0.81112,0.72886,0.40062,0.96593,0.0062875,0.0062875,0.0062875
377,8093.48,0.71479,0.44104,1.00675,0.95218,0.92408,0.95106,0.80998,0.72983,0.39984,0.96651,0.0062776,0.0062776,0.0062776
378,8114.92,0.72347,0.4477,1.00448,0.95125,0.92665,0.95257,0.81208,0.73065,0.40044,0.96687,0.0062677,0.0062677,0.0062677
379,8136.5,0.71916,0.44417,1.00072,0.94939,0.9267,0.95233,0.81177,0.72909,0.40114,0.96674,0.0062578,0.0062578,0.0062578
380,8158.07,0.71512,0.43967,0.99983,0.94942,0.9272,0.95231,0.81189,0.72925,0.4021,0.96734,0.0062479,0.0062479,0.0062479
381,8179.68,0.7018,0.44017,0.99882,0.95634,0.91818,0.95192,0.81,0.73079,0.40226,0.96778,0.006238,0.006238,0.006238
382,8201.14,0.70807,0.43894,0.99331,0.95782,0.9179,0.95195,0.81066,0.73139,0.40256,0.96816,0.0062281,0.0062281,0.0062281
383,8222.56,0.70985,0.43583,0.99228,0.95792,0.92012,0.95288,0.81174,0.73169,0.40399,0.96856,0.0062182,0.0062182,0.0062182
384,8244.02,0.71147,0.43992,0.99645,0.9564,0.91946,0.95284,0.81094,0.73238,0.40256,0.9689,0.0062083,0.0062083,0.0062083
385,8265.69,0.71941,0.44419,1.00533,0.9579,0.9197,0.95329,0.81313,0.73323,0.40254,0.96914,0.0061984,0.0061984,0.0061984
386,8287.23,0.71678,0.44242,1.00099,0.9588,0.91916,0.95354,0.81469,0.73224,0.40068,0.96821,0.0061885,0.0061885,0.0061885
387,8308.57,0.7072,0.43554,1.00625,0.95793,0.92031,0.95284,0.81354,0.7313,0.39922,0.96733,0.0061786,0.0061786,0.0061786
388,8330.27,0.70643,0.4364,1.00699,0.95797,0.92123,0.95315,0.81467,0.73307,0.39864,0.96803,0.0061687,0.0061687,0.0061687
389,8351.83,0.69134,0.42934,0.99385,0.95758,0.91766,0.9532,0.81436,0.73405,0.3974,0.96871,0.0061588,0.0061588,0.0061588
390,8373.21,0.70273,0.43777,0.99825,0.95785,0.91848,0.95215,0.81238,0.73403,0.39709,0.96795,0.0061489,0.0061489,0.0061489
391,8394.45,0.69468,0.44279,0.99358,0.96024,0.91766,0.95215,0.8133,0.73316,0.39689,0.96765,0.006139,0.006139,0.006139
392,8415.74,0.71053,0.44471,0.99987,0.96081,0.91752,0.95208,0.81395,0.73378,0.39623,0.96773,0.0061291,0.0061291,0.0061291
393,8437.09,0.71912,0.44699,0.9956,0.96113,0.91617,0.95206,0.81356,0.73268,0.39615,0.96717,0.0061192,0.0061192,0.0061192
394,8458.7,0.71028,0.43821,0.99485,0.95952,0.91617,0.95207,0.81505,0.73222,0.39712,0.9679,0.0061093,0.0061093,0.0061093
395,8480.36,0.7184,0.44467,0.9991,0.95991,0.91617,0.9522,0.81521,0.73208,0.39861,0.96745,0.0060994,0.0060994,0.0060994
396,8501.71,0.69875,0.42988,0.99293,0.95729,0.92066,0.95206,0.81557,0.73266,0.39906,0.96795,0.0060895,0.0060895,0.0060895
397,8523.45,0.71145,0.44131,0.99405,0.95871,0.92066,0.95219,0.81587,0.73241,0.3989,0.96806,0.0060796,0.0060796,0.0060796
398,8545.22,0.70418,0.43518,0.99866,0.95659,0.92066,0.95226,0.81564,0.73288,0.39816,0.96791,0.0060697,0.0060697,0.0060697
399,8566.8,0.71362,0.4399,0.99655,0.95516,0.92484,0.95317,0.81544,0.73442,0.39985,0.96822,0.0060598,0.0060598,0.0060598
400,8588.28,0.69348,0.42911,0.98885,0.9552,0.92563,0.95394,0.81545,0.73338,0.39935,0.96718,0.0060499,0.0060499,0.0060499
401,8609.87,0.7064,0.43568,0.99433,0.95445,0.92665,0.95435,0.81591,0.73198,0.40029,0.96584,0.00604,0.00604,0.00604
402,8631.45,0.69876,0.43437,0.98979,0.9536,0.923,0.95258,0.815,0.73252,0.40021,0.9656,0.0060301,0.0060301,0.0060301
403,8653.02,0.70234,0.42806,0.99217,0.95505,0.92232,0.95267,0.81526,0.73333,0.40008,0.96512,0.0060202,0.0060202,0.0060202
404,8674.67,0.69861,0.43081,0.98982,0.95509,0.92318,0.95299,0.81504,0.73322,0.39892,0.96489,0.0060103,0.0060103,0.0060103
405,8696.3,0.69677,0.43457,0.99788,0.95381,0.92365,0.95274,0.81528,0.73208,0.39817,0.96478,0.0060004,0.0060004,0.0060004
406,8717.97,0.70503,0.43402,0.99825,0.95085,0.92515,0.95327,0.81493,0.73257,0.39857,0.96469,0.0059905,0.0059905,0.0059905
407,8739.21,0.69938,0.43469,0.99177,0.95217,0.92665,0.9532,0.8149,0.7323,0.39745,0.96412,0.0059806,0.0059806,0.0059806
408,8760.94,0.68533,0.42669,0.99286,0.9514,0.92515,0.95384,0.81565,0.73237,0.39718,0.96419,0.0059707,0.0059707,0.0059707
409,8783.03,0.69278,0.42613,0.99083,0.95085,0.92683,0.95401,0.81578,0.73303,0.39688,0.96492,0.0059608,0.0059608,0.0059608
410,8805.08,0.68293,0.4268,0.98723,0.95088,0.92728,0.95398,0.81553,0.73423,0.3968,0.96505,0.0059509,0.0059509,0.0059509
411,8827,0.68503,0.42144,0.99186,0.94974,0.92665,0.95379,0.81423,0.73274,0.39634,0.96521,0.005941,0.005941,0.005941
412,8849.12,0.69901,0.43382,0.99977,0.9494,0.92691,0.95381,0.8152,0.73405,0.39527,0.96552,0.0059311,0.0059311,0.0059311
413,8871.31,0.68715,0.42384,0.98338,0.95089,0.92964,0.95466,0.8156,0.73288,0.39616,0.96509,0.0059212,0.0059212,0.0059212
414,8893.38,0.68997,0.42607,0.99144,0.94915,0.92814,0.9527,0.81475,0.73268,0.39653,0.96466,0.0059113,0.0059113,0.0059113
415,8915.59,0.69907,0.43652,1.00173,0.94846,0.92814,0.95262,0.81552,0.73275,0.39615,0.96476,0.0059014,0.0059014,0.0059014
416,8937.88,0.68835,0.43161,0.99747,0.94888,0.92814,0.95275,0.81554,0.73185,0.39661,0.96426,0.0058915,0.0058915,0.0058915
417,8960.49,0.69746,0.4301,1.00464,0.9486,0.92814,0.95294,0.81594,0.73107,0.3966,0.96413,0.0058816,0.0058816,0.0058816
418,8983.08,0.68274,0.42811,0.99471,0.9491,0.92814,0.95202,0.81618,0.73172,0.39704,0.96412,0.0058717,0.0058717,0.0058717
419,9006.05,0.68852,0.42687,0.99179,0.94839,0.92665,0.95205,0.81627,0.73206,0.39674,0.96367,0.0058618,0.0058618,0.0058618
420,9029.39,0.68471,0.41905,0.98651,0.94827,0.92665,0.95407,0.81601,0.73234,0.3967,0.96377,0.0058519,0.0058519,0.0058519
421,9052.69,0.69011,0.42783,0.98942,0.94939,0.92681,0.95252,0.81736,0.73044,0.3987,0.96351,0.005842,0.005842,0.005842
422,9074.65,0.69137,0.42701,0.99755,0.94938,0.92665,0.95407,0.81757,0.731,0.39823,0.96437,0.0058321,0.0058321,0.0058321
423,9097.05,0.68014,0.4222,0.98291,0.94947,0.92665,0.95365,0.81759,0.73014,0.39764,0.96322,0.0058222,0.0058222,0.0058222
424,9119.03,0.68716,0.42578,0.99339,0.95089,0.92814,0.95673,0.81798,0.72967,0.39723,0.96273,0.0058123,0.0058123,0.0058123
425,9141.34,0.69932,0.42846,0.99396,0.95092,0.92814,0.95517,0.81702,0.72974,0.39707,0.96366,0.0058024,0.0058024,0.0058024
426,9163.27,0.67868,0.42058,0.98605,0.96652,0.91617,0.95502,0.81713,0.72934,0.39756,0.96343,0.0057925,0.0057925,0.0057925
427,9185.43,0.68511,0.43138,0.98955,0.96644,0.91617,0.95492,0.81663,0.7293,0.39723,0.96316,0.0057826,0.0057826,0.0057826
428,9207.74,0.68221,0.41861,0.98825,0.96669,0.91617,0.95489,0.81719,0.72778,0.39616,0.96276,0.0057727,0.0057727,0.0057727
429,9229.77,0.68161,0.41526,0.97603,0.96587,0.91617,0.95499,0.81836,0.72778,0.39572,0.96223,0.0057628,0.0057628,0.0057628
430,9251.75,0.68503,0.41704,0.98829,0.96579,0.91617,0.95662,0.81958,0.72757,0.39431,0.96298,0.0057529,0.0057529,0.0057529
431,9273.64,0.68189,0.41078,0.98702,0.96556,0.91617,0.95645,0.81826,0.72778,0.3949,0.96348,0.005743,0.005743,0.005743
432,9296.1,0.69528,0.42398,0.99156,0.96406,0.91467,0.95547,0.81908,0.7279,0.39472,0.96353,0.0057331,0.0057331,0.0057331
433,9318.75,0.68766,0.41741,0.99276,0.96392,0.91467,0.95437,0.81977,0.72772,0.39458,0.96346,0.0057232,0.0057232,0.0057232
434,9341.33,0.68321,0.41541,0.98684,0.96403,0.91467,0.9553,0.81978,0.72731,0.39434,0.9634,0.0057133,0.0057133,0.0057133
435,9363.92,0.68365,0.42473,0.98968,0.96396,0.91467,0.95351,0.8196,0.72648,0.39354,0.96286,0.0057034,0.0057034,0.0057034
436,9385.55,0.69339,0.42683,0.99047,0.96569,0.91617,0.95647,0.82109,0.72625,0.39387,0.96295,0.0056935,0.0056935,0.0056935
437,9406.82,0.69115,0.423,0.9943,0.96542,0.91617,0.95648,0.82141,0.72566,0.39241,0.96295,0.0056836,0.0056836,0.0056836
438,9428.19,0.681,0.42489,0.98278,0.96551,0.91617,0.95644,0.82149,0.72568,0.39239,0.96311,0.0056737,0.0056737,0.0056737
439,9449.63,0.68751,0.4168,0.98283,0.95304,0.92814,0.9568,0.8206,0.72566,0.39202,0.963,0.0056638,0.0056638,0.0056638
440,9470.91,0.67539,0.41795,0.98792,0.96686,0.91706,0.95674,0.82111,0.72447,0.39146,0.9627,0.0056539,0.0056539,0.0056539
441,9492.22,0.68114,0.41794,0.98045,0.96686,0.91706,0.95601,0.82148,0.72388,0.39076,0.96218,0.005644,0.005644,0.005644
442,9513.52,0.67589,0.42456,0.9786,0.96686,0.91718,0.95601,0.82115,0.72424,0.39019,0.96234,0.0056341,0.0056341,0.0056341
443,9534.98,0.6789,0.41168,0.99187,0.96686,0.91732,0.9561,0.8212,0.72366,0.39012,0.96226,0.0056242,0.0056242,0.0056242
444,9556.17,0.68015,0.41224,0.98207,0.96687,0.91742,0.95609,0.82243,0.72355,0.38987,0.9623,0.0056143,0.0056143,0.0056143
445,9577.58,0.68304,0.41615,0.99205,0.96477,0.91766,0.95601,0.82072,0.72379,0.3908,0.96278,0.0056044,0.0056044,0.0056044
446,9599.08,0.68528,0.43049,0.98992,0.96522,0.91766,0.95593,0.82093,0.72389,0.38913,0.96286,0.0055945,0.0055945,0.0055945
447,9620.79,0.67817,0.41893,0.98705,0.96595,0.91766,0.95593,0.82144,0.72304,0.38874,0.9628,0.0055846,0.0055846,0.0055846
448,9642.25,0.67658,0.42577,0.97892,0.96537,0.91813,0.95581,0.82088,0.72312,0.38868,0.96309,0.0055747,0.0055747,0.0055747
449,9663.89,0.66547,0.40792,0.97771,0.96536,0.91773,0.95581,0.82203,0.72329,0.3894,0.96303,0.0055648,0.0055648,0.0055648
450,9685.35,0.66825,0.40612,0.97691,0.96538,0.91847,0.9558,0.8206,0.72237,0.38871,0.96272,0.0055549,0.0055549,0.0055549
451,9706.78,0.66818,0.40664,0.97818,0.96384,0.91775,0.95572,0.82179,0.72165,0.38793,0.9624,0.005545,0.005545,0.005545
452,9728.05,0.67129,0.41283,0.9829,0.96238,0.9192,0.9558,0.82174,0.72175,0.3892,0.96243,0.0055351,0.0055351,0.0055351
453,9749.58,0.67842,0.41876,0.99374,0.9624,0.91952,0.95573,0.82208,0.72233,0.38942,0.96289,0.0055252,0.0055252,0.0055252
454,9770.91,0.67291,0.41586,0.9861,0.96281,0.91916,0.95571,0.82257,0.72257,0.39014,0.96254,0.0055153,0.0055153,0.0055153
455,9792.27,0.66576,0.41023,0.98574,0.95812,0.9248,0.95527,0.8229,0.72244,0.39026,0.96154,0.0055054,0.0055054,0.0055054
456,9813.47,0.66302,0.4026,0.97246,0.95223,0.92516,0.95389,0.82284,0.7217,0.39115,0.96122,0.0054955,0.0054955,0.0054955
457,9834.97,0.67794,0.41577,0.98048,0.95378,0.92668,0.9552,0.82273,0.72017,0.39018,0.9605,0.0054856,0.0054856,0.0054856
458,9856.53,0.67049,0.4201,0.97889,0.95378,0.92671,0.9549,0.82163,0.71953,0.38993,0.96027,0.0054757,0.0054757,0.0054757
459,9877.95,0.6642,0.40399,0.97392,0.96106,0.92357,0.95487,0.8228,0.71894,0.38957,0.96025,0.0054658,0.0054658,0.0054658
460,9899.19,0.66599,0.40866,0.9735,0.96106,0.92356,0.95581,0.82306,0.71833,0.39102,0.96026,0.0054559,0.0054559,0.0054559
461,9920.9,0.67476,0.41443,0.98414,0.96102,0.92261,0.95468,0.82208,0.71751,0.39123,0.96008,0.005446,0.005446,0.005446
462,9942.52,0.6728,0.40805,0.98245,0.96101,0.92248,0.95464,0.82239,0.71718,0.39091,0.96,0.0054361,0.0054361,0.0054361
463,9963.92,0.66621,0.40495,0.97336,0.96109,0.92216,0.95555,0.82268,0.71777,0.39065,0.95994,0.0054262,0.0054262,0.0054262
464,9985.53,0.67633,0.41365,0.9837,0.95839,0.92665,0.95539,0.82285,0.71787,0.39093,0.95981,0.0054163,0.0054163,0.0054163
465,10007.2,0.66651,0.40956,0.97804,0.95865,0.92665,0.95545,0.82229,0.7177,0.39065,0.95945,0.0054064,0.0054064,0.0054064
466,10028.8,0.6667,0.40393,0.97378,0.95566,0.92665,0.95574,0.8233,0.7169,0.39027,0.95927,0.0053965,0.0053965,0.0053965
467,10050.3,0.66635,0.41463,0.9802,0.95552,0.92665,0.95538,0.82418,0.71696,0.39103,0.95941,0.0053866,0.0053866,0.0053866
468,10071.8,0.67296,0.41186,0.98455,0.95414,0.92515,0.95251,0.82393,0.71672,0.39026,0.95918,0.0053767,0.0053767,0.0053767
469,10093.4,0.67132,0.40373,0.97806,0.95578,0.92665,0.95493,0.82378,0.71733,0.38952,0.95948,0.0053668,0.0053668,0.0053668
470,10114.8,0.67248,0.41481,0.98586,0.95598,0.92665,0.95483,0.82317,0.71685,0.39042,0.95943,0.0053569,0.0053569,0.0053569
471,10136.2,0.6637,0.40589,0.97625,0.95603,0.92665,0.95327,0.82319,0.7165,0.39107,0.95901,0.005347,0.005347,0.005347
472,10157.7,0.66289,0.41031,0.98309,0.95436,0.92515,0.95167,0.82305,0.71636,0.39101,0.95912,0.0053371,0.0053371,0.0053371
473,10179.3,0.6758,0.41468,0.98562,0.95415,0.92515,0.95164,0.82276,0.71609,0.39099,0.9592,0.0053272,0.0053272,0.0053272
474,10201,0.65772,0.40637,0.9839,0.96374,0.91516,0.95229,0.82343,0.71583,0.39151,0.95911,0.0053173,0.0053173,0.0053173
475,10222.5,0.6544,0.40223,0.9789,0.96375,0.91531,0.95229,0.82342,0.71589,0.39166,0.95956,0.0053074,0.0053074,0.0053074
476,10244.2,0.66754,0.41007,0.9806,0.96373,0.91493,0.95225,0.8231,0.71554,0.39032,0.95933,0.0052975,0.0052975,0.0052975
477,10266,0.65701,0.4073,0.97816,0.96373,0.91476,0.95229,0.82282,0.71542,0.39055,0.95921,0.0052876,0.0052876,0.0052876
478,10287.7,0.65966,0.41263,0.98013,0.96385,0.91467,0.95223,0.82291,0.71559,0.39084,0.95931,0.0052777,0.0052777,0.0052777
479,10309.4,0.66542,0.41284,0.97678,0.96374,0.91504,0.95258,0.82366,0.71529,0.3906,0.95923,0.0052678,0.0052678,0.0052678
480,10331,0.65606,0.39782,0.9816,0.96373,0.91496,0.95227,0.82361,0.71439,0.39061,0.95928,0.0052579,0.0052579,0.0052579
481,10352.6,0.65247,0.40034,0.97726,0.96395,0.91467,0.95239,0.82398,0.71425,0.38987,0.95922,0.005248,0.005248,0.005248
482,10374.2,0.65909,0.40539,0.97672,0.96439,0.91467,0.95249,0.82356,0.71405,0.39038,0.95944,0.0052381,0.0052381,0.0052381
483,10395.9,0.64418,0.39485,0.96944,0.96423,0.91467,0.95277,0.82445,0.71373,0.38981,0.95916,0.0052282,0.0052282,0.0052282
484,10417.5,0.67195,0.4133,0.98042,0.96486,0.91467,0.95244,0.82537,0.71384,0.39043,0.95936,0.0052183,0.0052183,0.0052183
485,10439.1,0.64707,0.39541,0.97717,0.96443,0.91467,0.95237,0.82508,0.71445,0.38982,0.95978,0.0052084,0.0052084,0.0052084
486,10460.6,0.65077,0.40386,0.97451,0.96439,0.91467,0.95233,0.8244,0.71455,0.38939,0.95956,0.0051985,0.0051985,0.0051985
487,10482.2,0.64792,0.39597,0.96574,0.96527,0.91467,0.95238,0.82495,0.71451,0.38973,0.95981,0.0051886,0.0051886,0.0051886
488,10503.8,0.65565,0.40142,0.96971,0.9647,0.91467,0.95236,0.82484,0.71394,0.38933,0.95954,0.0051787,0.0051787,0.0051787
489,10525.2,0.65836,0.40293,0.97568,0.96512,0.91467,0.95232,0.82472,0.71371,0.38858,0.95938,0.0051688,0.0051688,0.0051688
490,10546.6,0.65555,0.39636,0.96983,0.96664,0.91467,0.95225,0.82346,0.71235,0.38881,0.95879,0.0051589,0.0051589,0.0051589
491,10567.9,0.64663,0.39528,0.97239,0.96686,0.91467,0.95223,0.82258,0.71315,0.38867,0.9591,0.005149,0.005149,0.005149
492,10589.4,0.64815,0.39033,0.96741,0.96679,0.91507,0.95219,0.82189,0.71228,0.38841,0.95854,0.0051391,0.0051391,0.0051391
493,10611,0.65376,0.40365,0.97608,0.96682,0.91604,0.95255,0.821,0.71245,0.38948,0.95864,0.0051292,0.0051292,0.0051292
494,10632.5,0.64389,0.39089,0.96744,0.96682,0.91604,0.95264,0.82348,0.71293,0.38914,0.95929,0.0051193,0.0051193,0.0051193
495,10653.9,0.65361,0.39667,0.97238,0.96681,0.91576,0.95226,0.8232,0.71247,0.38869,0.95926,0.0051094,0.0051094,0.0051094
496,10675.5,0.64058,0.39024,0.96739,0.96671,0.91617,0.95228,0.8218,0.71217,0.38953,0.9592,0.0050995,0.0050995,0.0050995
497,10698,0.64632,0.3978,0.9684,0.96649,0.91617,0.95227,0.82278,0.71248,0.38881,0.95927,0.0050896,0.0050896,0.0050896
498,10720.7,0.65064,0.39628,0.96817,0.96639,0.91617,0.95234,0.82231,0.71147,0.38941,0.95919,0.0050797,0.0050797,0.0050797
499,10742.9,0.64999,0.39904,0.97326,0.96629,0.91617,0.95222,0.82154,0.71211,0.38852,0.95944,0.0050698,0.0050698,0.0050698
500,10765.3,0.66076,0.40809,0.97551,0.96617,0.91617,0.95226,0.82185,0.71167,0.39021,0.959,0.0050599,0.0050599,0.0050599
501,10787.9,0.64551,0.38904,0.96839,0.96591,0.91617,0.95213,0.82219,0.71102,0.38893,0.95883,0.00505,0.00505,0.00505
502,10810.3,0.65078,0.39918,0.97484,0.96605,0.91617,0.95215,0.82131,0.71055,0.38959,0.95855,0.0050401,0.0050401,0.0050401
503,10832.6,0.63984,0.3914,0.97023,0.96586,0.91617,0.95202,0.82292,0.71062,0.38928,0.95875,0.0050302,0.0050302,0.0050302
504,10855,0.63816,0.38858,0.96691,0.96581,0.91617,0.95201,0.82319,0.71087,0.3895,0.95853,0.0050203,0.0050203,0.0050203
505,10877.6,0.65596,0.40419,0.97049,0.96597,0.91617,0.95193,0.82277,0.71027,0.38941,0.95822,0.0050104,0.0050104,0.0050104
506,10894.1,0.63575,0.3877,0.96501,0.96584,0.91617,0.95103,0.82225,0.71085,0.38941,0.95873,0.0050005,0.0050005,0.0050005
507,10916,0.63881,0.39805,0.96467,0.96545,0.91617,0.95247,0.82295,0.71099,0.3901,0.95896,0.0049906,0.0049906,0.0049906
508,10938.7,0.64216,0.38918,0.97175,0.96531,0.91652,0.95248,0.82146,0.71115,0.39035,0.95948,0.0049807,0.0049807,0.0049807
509,10961,0.64664,0.39891,0.97214,0.96531,0.91652,0.95208,0.82267,0.71083,0.39017,0.9596,0.0049708,0.0049708,0.0049708
510,10983.4,0.63591,0.38852,0.96663,0.96532,0.91617,0.95206,0.82271,0.71085,0.39078,0.95953,0.0049609,0.0049609,0.0049609
511,11005.6,0.64397,0.39595,0.96935,0.96553,0.91617,0.95124,0.8221,0.71107,0.3909,0.95917,0.004951,0.004951,0.004951
512,11027.9,0.63656,0.39062,0.9589,0.96535,0.9175,0.95213,0.82142,0.71064,0.39138,0.95872,0.0049411,0.0049411,0.0049411
513,11050.3,0.64494,0.39506,0.96878,0.96534,0.91732,0.95123,0.82127,0.71048,0.39166,0.95902,0.0049312,0.0049312,0.0049312
514,11072,0.64421,0.39448,0.96758,0.96534,0.91727,0.95132,0.82149,0.71035,0.39127,0.95888,0.0049213,0.0049213,0.0049213
515,11083.7,0.6418,0.39002,0.96413,0.96589,0.91617,0.95126,0.82287,0.71032,0.39087,0.95897,0.0049114,0.0049114,0.0049114
516,11102,0.6489,0.38867,0.96505,0.96591,0.91617,0.95278,0.82255,0.70953,0.39053,0.95841,0.0049015,0.0049015,0.0049015
517,11124.5,0.63579,0.38998,0.96642,0.9658,0.91617,0.95275,0.82324,0.7098,0.39058,0.95827,0.0048916,0.0048916,0.0048916
518,11146.9,0.64149,0.38653,0.97233,0.96536,0.9179,0.95277,0.82274,0.70888,0.39089,0.95808,0.0048817,0.0048817,0.0048817
519,11169.5,0.63286,0.38673,0.96472,0.96535,0.9176,0.95267,0.8223,0.70929,0.3915,0.95859,0.0048718,0.0048718,0.0048718
520,11192.2,0.65153,0.3945,0.97183,0.96539,0.91863,0.95266,0.82198,0.70935,0.39114,0.95824,0.0048619,0.0048619,0.0048619
521,11215.3,0.63567,0.38611,0.96096,0.96536,0.91786,0.95259,0.82213,0.70912,0.39088,0.95792,0.004852,0.004852,0.004852
522,11238,0.63056,0.38951,0.96071,0.96536,0.91786,0.95262,0.82281,0.70876,0.39194,0.95789,0.0048421,0.0048421,0.0048421
523,11260.7,0.63024,0.39351,0.96606,0.96537,0.91813,0.95252,0.82201,0.70892,0.39157,0.95794,0.0048322,0.0048322,0.0048322
524,11283.4,0.63486,0.38907,0.96344,0.96602,0.91617,0.95251,0.82267,0.70803,0.3909,0.95746,0.0048223,0.0048223,0.0048223
525,11305.4,0.63926,0.39028,0.96147,0.96593,0.91617,0.95243,0.8226,0.70781,0.39033,0.95721,0.0048124,0.0048124,0.0048124
526,11327.8,0.63173,0.38735,0.96489,0.96591,0.91617,0.95241,0.82276,0.70737,0.39085,0.95719,0.0048025,0.0048025,0.0048025
527,11350.1,0.63416,0.39653,0.96551,0.96582,0.91617,0.95246,0.82268,0.70731,0.39101,0.95673,0.0047926,0.0047926,0.0047926
528,11372.3,0.63388,0.39285,0.96316,0.96566,0.91617,0.95241,0.82335,0.70689,0.3911,0.9563,0.0047827,0.0047827,0.0047827
529,11394.9,0.62445,0.37999,0.96014,0.96586,0.91617,0.95239,0.82389,0.70628,0.39089,0.95612,0.0047728,0.0047728,0.0047728
530,11417.4,0.63272,0.38528,0.96291,0.96559,0.91617,0.95246,0.82344,0.70633,0.391,0.95612,0.0047629,0.0047629,0.0047629
531,11439.9,0.63119,0.38077,0.95919,0.96686,0.91724,0.95249,0.82342,0.70649,0.39073,0.95621,0.004753,0.004753,0.004753
532,11462.3,0.63353,0.39299,0.96092,0.96555,0.91617,0.95246,0.82296,0.70591,0.39044,0.95612,0.0047431,0.0047431,0.0047431
533,11484.8,0.63493,0.38537,0.9621,0.96573,0.91617,0.95246,0.82355,0.7059,0.39046,0.95612,0.0047332,0.0047332,0.0047332
534,11507.6,0.63372,0.38731,0.9592,0.96602,0.91617,0.95205,0.82431,0.70598,0.38979,0.95604,0.0047233,0.0047233,0.0047233
535,11530.5,0.63613,0.38517,0.96428,0.96536,0.91617,0.95251,0.82398,0.70586,0.39069,0.95591,0.0047134,0.0047134,0.0047134
536,11553.1,0.6327,0.38279,0.96476,0.9653,0.91617,0.9521,0.8243,0.70634,0.38997,0.95604,0.0047035,0.0047035,0.0047035
537,11575.8,0.63415,0.39496,0.96693,0.96534,0.91714,0.95202,0.82476,0.70669,0.39038,0.95607,0.0046936,0.0046936,0.0046936
538,11598.6,0.62496,0.38712,0.95898,0.96533,0.91706,0.95208,0.82498,0.70622,0.39101,0.95557,0.0046837,0.0046837,0.0046837
539,11621,0.63397,0.39067,0.9598,0.96535,0.91746,0.95214,0.82481,0.70667,0.39214,0.95554,0.0046738,0.0046738,0.0046738
540,11643,0.62768,0.37993,0.96381,0.96535,0.91748,0.95207,0.82441,0.70668,0.3922,0.95541,0.0046639,0.0046639,0.0046639
541,11665.3,0.62497,0.37578,0.95876,0.96535,0.91741,0.95211,0.82338,0.70675,0.39153,0.95559,0.004654,0.004654,0.004654
542,11687.7,0.63048,0.38431,0.961,0.96541,0.91908,0.95225,0.82426,0.70637,0.39219,0.95563,0.0046441,0.0046441,0.0046441
543,11710.2,0.63861,0.39158,0.9647,0.96536,0.9179,0.95227,0.82403,0.70696,0.39212,0.95582,0.0046342,0.0046342,0.0046342
544,11732.9,0.62561,0.38203,0.95537,0.96536,0.91773,0.95243,0.82416,0.70656,0.3916,0.9557,0.0046243,0.0046243,0.0046243
545,11755.5,0.63548,0.39679,0.96562,0.96538,0.91766,0.95237,0.82485,0.70613,0.3917,0.95567,0.0046144,0.0046144,0.0046144
546,11777.8,0.6201,0.37931,0.95569,0.96601,0.91766,0.95238,0.8232,0.70617,0.39159,0.95585,0.0046045,0.0046045,0.0046045
547,11800.4,0.63168,0.37892,0.95995,0.9669,0.91824,0.95248,0.8236,0.70609,0.39185,0.9559,0.0045946,0.0045946,0.0045946
548,11823.3,0.62601,0.38672,0.95432,0.9669,0.9184,0.95239,0.8238,0.70645,0.39158,0.95607,0.0045847,0.0045847,0.0045847
549,11846.3,0.63117,0.37675,0.95649,0.96689,0.91805,0.95239,0.82326,0.70586,0.39125,0.95595,0.0045748,0.0045748,0.0045748
550,11869.1,0.62612,0.38048,0.95307,0.9669,0.91766,0.95243,0.82352,0.70591,0.3914,0.95597,0.0045649,0.0045649,0.0045649
