epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
368,6866.39,0.63099,0.38065,0.96697,0.95683,0.90868,0.95245,0.81433,0.73218,0.40746,0.97103,0.0027334,0.0027334,0.0027334
369,6888.49,0.6375,0.39332,0.96443,0.95534,0.91018,0.95255,0.8157,0.7325,0.40729,0.97087,0.0027136,0.0027136,0.0027136
370,6910.29,0.6417,0.38982,0.97189,0.95558,0.91018,0.95175,0.81483,0.73172,0.40632,0.97032,0.0026938,0.0026938,0.0026938
371,6932.2,0.63722,0.39586,0.97349,0.95571,0.91018,0.95192,0.81449,0.73082,0.40715,0.96949,0.002674,0.002674,0.002674
372,6954.1,0.62538,0.38087,0.9634,0.95453,0.91136,0.95194,0.8149,0.73094,0.40571,0.96935,0.0026542,0.0026542,0.0026542
373,6976.18,0.63029,0.38472,0.9749,0.95742,0.9089,0.95395,0.81601,0.7299,0.4049,0.96811,0.0026344,0.0026344,0.0026344
374,6998.5,0.63525,0.38798,0.9645,0.96324,0.90569,0.95214,0.81527,0.72875,0.40324,0.96681,0.0026146,0.0026146,0.0026146
375,7020.3,0.63955,0.39191,0.96773,0.96341,0.90649,0.95216,0.81582,0.72697,0.40314,0.96608,0.0025948,0.0025948,0.0025948
376,7042.53,0.62676,0.38964,0.96955,0.9664,0.90406,0.95203,0.81579,0.7266,0.40246,0.9664,0.002575,0.002575,0.002575
377,7064.31,0.62845,0.38203,0.97266,0.9664,0.90418,0.95196,0.81433,0.72681,0.40269,0.96647,0.0025552,0.0025552,0.0025552
378,7086.18,0.63884,0.39,0.97156,0.96636,0.90319,0.95198,0.81451,0.72579,0.40262,0.96599,0.0025354,0.0025354,0.0025354
379,7107.92,0.62936,0.38196,0.96582,0.96711,0.90269,0.95194,0.81614,0.72449,0.40197,0.96603,0.0025156,0.0025156,0.0025156
380,7129.69,0.62641,0.37658,0.96478,0.95325,0.91467,0.95204,0.81558,0.72466,0.40347,0.96658,0.0024958,0.0024958,0.0024958
381,7151.51,0.61898,0.3814,0.96723,0.95296,0.91766,0.9517,0.8163,0.72425,0.4007,0.96644,0.002476,0.002476,0.002476
382,7173.31,0.61936,0.37791,0.96112,0.96938,0.90051,0.9518,0.81658,0.72338,0.4003,0.96596,0.0024562,0.0024562,0.0024562
383,7195.03,0.61249,0.37249,0.95553,0.97025,0.9012,0.95215,0.81703,0.72386,0.40208,0.9657,0.0024364,0.0024364,0.0024364
384,7216.84,0.6176,0.3781,0.96153,0.97094,0.90027,0.95237,0.81812,0.72443,0.40282,0.96583,0.0024166,0.0024166,0.0024166
385,7238.57,0.62688,0.38514,0.96858,0.97145,0.8997,0.95268,0.81741,0.72303,0.40171,0.96547,0.0023968,0.0023968,0.0023968
386,7260.25,0.6345,0.39257,0.96532,0.97177,0.9012,0.95281,0.81774,0.72319,0.40267,0.96594,0.002377,0.002377,0.002377
387,7282.04,0.61177,0.37841,0.96219,0.97167,0.9012,0.95324,0.81808,0.72332,0.40072,0.96608,0.0023572,0.0023572,0.0023572
388,7303.74,0.61777,0.3762,0.96717,0.97196,0.9012,0.95291,0.81768,0.72359,0.40084,0.96608,0.0023374,0.0023374,0.0023374
389,7325.47,0.60493,0.3721,0.95691,0.97017,0.9012,0.95241,0.81747,0.72405,0.40104,0.96617,0.0023176,0.0023176,0.0023176
390,7347.08,0.61897,0.37708,0.96055,0.97022,0.90269,0.953,0.81859,0.72333,0.40194,0.96533,0.0022978,0.0022978,0.0022978
391,7368.75,0.6097,0.38081,0.95893,0.97106,0.90415,0.95314,0.81796,0.72321,0.40135,0.96507,0.002278,0.002278,0.002278
392,7390.34,0.62533,0.38658,0.96932,0.96954,0.90521,0.95347,0.81784,0.72283,0.40151,0.96458,0.0022582,0.0022582,0.0022582
393,7412.06,0.62157,0.37882,0.95824,0.96955,0.90555,0.95369,0.81844,0.72301,0.40192,0.96436,0.0022384,0.0022384,0.0022384
394,7433.9,0.60919,0.37527,0.95468,0.96951,0.90452,0.9534,0.81795,0.72232,0.39975,0.96375,0.0022186,0.0022186,0.0022186
395,7455.59,0.62155,0.37853,0.9617,0.96962,0.90569,0.9535,0.81855,0.72218,0.39883,0.96417,0.0021988,0.0021988,0.0021988
396,7477.48,0.60997,0.37029,0.95913,0.96861,0.90569,0.95321,0.8177,0.72214,0.39895,0.96433,0.002179,0.002179,0.002179
397,7499.37,0.60763,0.37272,0.95397,0.96989,0.90569,0.95318,0.81734,0.72252,0.39928,0.965,0.0021592,0.0021592,0.0021592
398,7521.3,0.60482,0.37008,0.95598,0.96965,0.90569,0.9532,0.81736,0.72263,0.39938,0.96554,0.0021394,0.0021394,0.0021394
399,7543.08,0.61557,0.37589,0.95428,0.96954,0.90569,0.95306,0.81745,0.72229,0.39912,0.96486,0.0021196,0.0021196,0.0021196
400,7565.11,0.59869,0.36699,0.95471,0.96944,0.90569,0.95279,0.81714,0.72158,0.39919,0.96431,0.0020998,0.0020998,0.0020998
401,7587.23,0.61246,0.37179,0.95273,0.96911,0.90569,0.9531,0.81762,0.72036,0.40043,0.96381,0.00208,0.00208,0.00208
402,7609.16,0.6019,0.36939,0.95635,0.9685,0.90569,0.95298,0.81813,0.72033,0.40013,0.96374,0.0020602,0.0020602,0.0020602
403,7630.86,0.60751,0.3641,0.95699,0.96803,0.90647,0.95282,0.81895,0.72008,0.39945,0.96355,0.0020404,0.0020404,0.0020404
404,7652.74,0.59725,0.36368,0.95091,0.9678,0.90719,0.95296,0.81927,0.71954,0.4007,0.96357,0.0020206,0.0020206,0.0020206
405,7674.53,0.60206,0.36709,0.95742,0.96499,0.9077,0.95324,0.81901,0.71886,0.39997,0.96337,0.0020008,0.0020008,0.0020008
406,7696.14,0.60494,0.3668,0.95816,0.96497,0.90737,0.95357,0.81938,0.71811,0.40061,0.96339,0.001981,0.001981,0.001981
407,7717.95,0.59808,0.36139,0.95119,0.96573,0.90719,0.95357,0.81783,0.71818,0.40179,0.96344,0.0019612,0.0019612,0.0019612
408,7739.76,0.59726,0.36102,0.95482,0.9658,0.90719,0.95337,0.81902,0.71806,0.4012,0.96363,0.0019414,0.0019414,0.0019414
409,7761.68,0.59164,0.36231,0.95111,0.96565,0.90719,0.95345,0.82066,0.71715,0.40015,0.96361,0.0019216,0.0019216,0.0019216
410,7783.56,0.58533,0.36224,0.94892,0.96533,0.90719,0.95379,0.82091,0.7164,0.3997,0.96371,0.0019018,0.0019018,0.0019018
411,7805.41,0.58898,0.36059,0.95012,0.96499,0.90776,0.95377,0.82137,0.71664,0.3998,0.96379,0.001882,0.001882,0.001882
412,7827.18,0.60044,0.36234,0.95431,0.96503,0.90883,0.95352,0.82082,0.7163,0.39873,0.96391,0.0018622,0.0018622,0.0018622
413,7849.08,0.58609,0.3557,0.94263,0.96562,0.90868,0.9536,0.82025,0.71541,0.39733,0.96327,0.0018424,0.0018424,0.0018424
414,7870.83,0.59225,0.36066,0.95172,0.96578,0.90868,0.95364,0.82046,0.71469,0.39738,0.96273,0.0018226,0.0018226,0.0018226
415,7892.71,0.59586,0.36483,0.95793,0.96568,0.90868,0.95352,0.82169,0.71371,0.39734,0.96269,0.0018028,0.0018028,0.0018028
416,7914.58,0.58284,0.36167,0.9499,0.96618,0.90868,0.95354,0.82207,0.71375,0.39833,0.96298,0.001783,0.001783,0.001783
417,7936.71,0.59683,0.36168,0.96397,0.96613,0.90868,0.95289,0.82207,0.71385,0.39863,0.96313,0.0017632,0.0017632,0.0017632
418,7958.44,0.58545,0.36528,0.95427,0.9659,0.90868,0.95301,0.82207,0.71443,0.39818,0.9634,0.0017434,0.0017434,0.0017434
419,7980.19,0.5774,0.35193,0.94316,0.9669,0.90868,0.95321,0.82247,0.71353,0.39779,0.96307,0.0017236,0.0017236,0.0017236
420,8001.94,0.5821,0.35323,0.94592,0.96704,0.90868,0.95322,0.82158,0.71481,0.39768,0.96366,0.0017038,0.0017038,0.0017038
421,8024.34,0.59023,0.35836,0.94823,0.96608,0.90868,0.95351,0.82211,0.7127,0.39818,0.96304,0.001684,0.001684,0.001684
422,8038.04,0.58874,0.35441,0.95366,0.96517,0.91018,0.95352,0.82333,0.71291,0.39964,0.96356,0.0016642,0.0016642,0.0016642
423,8049.85,0.57568,0.35616,0.94218,0.96473,0.91018,0.95233,0.82207,0.71397,0.39945,0.96407,0.0016444,0.0016444,0.0016444
424,8061.6,0.58417,0.36082,0.94871,0.96405,0.91018,0.95229,0.82153,0.71339,0.39907,0.96383,0.0016246,0.0016246,0.0016246
425,8073.75,0.59284,0.35587,0.95077,0.96508,0.91012,0.95218,0.82189,0.71357,0.39977,0.96368,0.0016048,0.0016048,0.0016048
426,8093.63,0.57936,0.35394,0.94608,0.96499,0.90778,0.95211,0.82226,0.71356,0.3992,0.9633,0.001585,0.001585,0.001585
427,8115.36,0.58292,0.36254,0.94596,0.96504,0.90922,0.95203,0.82183,0.7121,0.39973,0.96304,0.0015652,0.0015652,0.0015652
428,8137.28,0.57998,0.34887,0.94742,0.96502,0.90852,0.95165,0.82186,0.71128,0.40056,0.96299,0.0015454,0.0015454,0.0015454
429,8159.62,0.57026,0.34416,0.93414,0.96405,0.91018,0.95169,0.82226,0.71198,0.40014,0.96312,0.0015256,0.0015256,0.0015256
430,8181.56,0.5819,0.34905,0.9483,0.96503,0.90875,0.95098,0.82186,0.71199,0.40138,0.96325,0.0015058,0.0015058,0.0015058
431,8203.31,0.57733,0.34702,0.94822,0.96496,0.90691,0.95102,0.82242,0.7118,0.40061,0.96302,0.001486,0.001486,0.001486
432,8225.24,0.58366,0.35614,0.95135,0.96347,0.90569,0.95096,0.82157,0.71245,0.39977,0.96326,0.0014662,0.0014662,0.0014662
433,8237.4,0.57821,0.35187,0.94551,0.96498,0.90753,0.95185,0.82214,0.71125,0.40042,0.96286,0.0014464,0.0014464,0.0014464
434,8253.2,0.56932,0.34347,0.94001,0.965,0.90814,0.95186,0.82203,0.71174,0.40106,0.96291,0.0014266,0.0014266,0.0014266
435,8274.91,0.5746,0.3482,0.94322,0.96502,0.90847,0.95196,0.82289,0.71136,0.40072,0.96261,0.0014068,0.0014068,0.0014068
436,8286.53,0.57854,0.34974,0.94637,0.96506,0.90965,0.95196,0.82211,0.71151,0.40165,0.96255,0.001387,0.001387,0.001387
437,8298.03,0.57408,0.35057,0.94962,0.96504,0.90901,0.95196,0.82296,0.71103,0.40181,0.9626,0.0013672,0.0013672,0.0013672
438,8312.77,0.56982,0.34773,0.94117,0.96504,0.90904,0.95197,0.8233,0.7111,0.40265,0.96225,0.0013474,0.0013474,0.0013474
439,8334.52,0.56862,0.34335,0.93449,0.96504,0.90868,0.95215,0.82227,0.7118,0.40395,0.96217,0.0013276,0.0013276,0.0013276
440,8356.2,0.5702,0.34624,0.94349,0.96503,0.9089,0.95265,0.82283,0.71139,0.402,0.96219,0.0013078,0.0013078,0.0013078
441,8378.04,0.56742,0.3455,0.93596,0.96272,0.91168,0.95218,0.82314,0.71099,0.40274,0.96199,0.001288,0.001288,0.001288
442,8399.86,0.57493,0.35147,0.94169,0.9603,0.91018,0.95143,0.82349,0.71094,0.40221,0.96185,0.0012682,0.0012682,0.0012682
443,8422.08,0.56237,0.33909,0.9434,0.96026,0.91018,0.95105,0.82301,0.71079,0.40117,0.962,0.0012484,0.0012484,0.0012484
444,8444.54,0.5694,0.34126,0.93788,0.96177,0.91168,0.95213,0.82285,0.71083,0.40237,0.962,0.0012286,0.0012286,0.0012286
445,8466.47,0.56989,0.34461,0.9441,0.96178,0.91168,0.95209,0.82252,0.71273,0.40303,0.96255,0.0012088,0.0012088,0.0012088
446,8488.17,0.5743,0.34821,0.93981,0.9618,0.91168,0.95205,0.82267,0.71219,0.4019,0.96244,0.001189,0.001189,0.001189
447,8509.99,0.56051,0.34213,0.93947,0.96182,0.91168,0.95191,0.82256,0.71248,0.40165,0.96286,0.0011692,0.0011692,0.0011692
448,8531.75,0.55966,0.34803,0.93564,0.9613,0.91168,0.95159,0.82327,0.71209,0.40142,0.96304,0.0011494,0.0011494,0.0011494
449,8553.55,0.55835,0.34187,0.93483,0.96142,0.91168,0.95218,0.82205,0.71162,0.40138,0.96299,0.0011296,0.0011296,0.0011296
450,8575.19,0.55336,0.33876,0.93406,0.9616,0.91168,0.95271,0.82163,0.71181,0.40117,0.96302,0.0011098,0.0011098,0.0011098
451,8597,0.55767,0.3345,0.93342,0.96165,0.91168,0.95267,0.8215,0.71165,0.40179,0.96313,0.00109,0.00109,0.00109
452,8618.83,0.55613,0.33735,0.93507,0.96163,0.91168,0.95261,0.82122,0.71108,0.40177,0.96327,0.0010702,0.0010702,0.0010702
453,8640.87,0.55327,0.33851,0.93547,0.9598,0.91018,0.95232,0.82166,0.7114,0.40204,0.96327,0.0010504,0.0010504,0.0010504
454,8662.49,0.55591,0.34101,0.9377,0.9599,0.91018,0.95105,0.82197,0.7107,0.40237,0.96312,0.0010306,0.0010306,0.0010306
455,8684.25,0.55666,0.33824,0.94227,0.96053,0.9107,0.95107,0.82256,0.71068,0.40174,0.96294,0.0010108,0.0010108,0.0010108
456,8706.2,0.55265,0.33292,0.92961,0.96002,0.91018,0.95103,0.82134,0.71094,0.40325,0.96285,0.000991,0.000991,0.000991
457,8728.04,0.56582,0.34177,0.93884,0.96053,0.9107,0.95071,0.82158,0.71031,0.40297,0.9629,0.0009712,0.0009712,0.0009712
458,8749.86,0.55275,0.33611,0.9319,0.96053,0.91067,0.95064,0.8221,0.71022,0.40221,0.96284,0.0009514,0.0009514,0.0009514
459,8771.52,0.54574,0.33115,0.93094,0.96053,0.91085,0.9506,0.82272,0.71023,0.40227,0.96267,0.0009316,0.0009316,0.0009316
460,8793.18,0.54236,0.33099,0.92722,0.96053,0.91087,0.95051,0.82268,0.70942,0.40087,0.96264,0.0009118,0.0009118,0.0009118
461,8814.83,0.5522,0.33492,0.93796,0.96052,0.91061,0.95047,0.82264,0.70934,0.40103,0.96287,0.000892,0.000892,0.000892
462,8836.36,0.5493,0.33322,0.93379,0.96108,0.91018,0.9505,0.8228,0.70906,0.40168,0.96259,0.0008722,0.0008722,0.0008722
463,8858.23,0.53797,0.32531,0.92588,0.96204,0.91053,0.95102,0.82268,0.70861,0.40141,0.96257,0.0008524,0.0008524,0.0008524
464,8880.03,0.5537,0.34058,0.93653,0.96203,0.91032,0.95101,0.82328,0.70834,0.40096,0.96258,0.0008326,0.0008326,0.0008326
465,8901.84,0.54248,0.33273,0.93096,0.96167,0.91168,0.95102,0.82296,0.70851,0.40135,0.96253,0.0008128,0.0008128,0.0008128
466,8923.57,0.53772,0.32897,0.92548,0.96182,0.91168,0.95095,0.82309,0.70847,0.40113,0.96271,0.000793,0.000793,0.000793
467,8945.23,0.54674,0.33495,0.93229,0.96055,0.9112,0.9508,0.82285,0.70874,0.4016,0.96279,0.0007732,0.0007732,0.0007732
468,8966.93,0.55217,0.33367,0.93591,0.96054,0.91098,0.95085,0.82324,0.70841,0.40119,0.96268,0.0007534,0.0007534,0.0007534
469,8988.74,0.54735,0.3261,0.93061,0.96056,0.91154,0.95055,0.82236,0.70929,0.40155,0.96281,0.0007336,0.0007336,0.0007336
470,9010.41,0.54448,0.33092,0.9369,0.95896,0.91168,0.95063,0.82204,0.70884,0.40308,0.96311,0.0007138,0.0007138,0.0007138
471,9032.1,0.54057,0.32739,0.92643,0.95871,0.91168,0.95011,0.82208,0.70907,0.40325,0.96354,0.000694,0.000694,0.000694
472,9049.29,0.54113,0.32803,0.93188,0.95504,0.91317,0.95001,0.82296,0.70945,0.40353,0.96405,0.0006742,0.0006742,0.0006742
473,9061.11,0.54544,0.33252,0.9321,0.95463,0.91345,0.95003,0.82259,0.70967,0.40375,0.96401,0.0006544,0.0006544,0.0006544
474,9082.39,0.5432,0.32694,0.9356,0.95462,0.91321,0.95022,0.82284,0.70974,0.40347,0.96423,0.0006346,0.0006346,0.0006346
475,9105.05,0.53014,0.32241,0.92665,0.95462,0.91323,0.95009,0.82273,0.70955,0.40401,0.96394,0.0006148,0.0006148,0.0006148
476,9127.11,0.54899,0.33243,0.93454,0.95457,0.9121,0.95002,0.8219,0.70969,0.40368,0.96417,0.000595,0.000595,0.000595
477,9151.22,0.53762,0.33001,0.93141,0.95461,0.91309,0.95003,0.82202,0.70997,0.40406,0.96437,0.0005752,0.0005752,0.0005752
478,9176.25,0.5395,0.3282,0.93272,0.95457,0.91226,0.94996,0.82156,0.71019,0.40441,0.96473,0.0005554,0.0005554,0.0005554
479,9199.57,0.53943,0.33232,0.93044,0.95462,0.91322,0.9498,0.82232,0.71039,0.40362,0.96486,0.0005356,0.0005356,0.0005356
480,9223.43,0.52731,0.31826,0.93758,0.95465,0.9139,0.94979,0.82223,0.71025,0.40368,0.96484,0.0005158,0.0005158,0.0005158
481,9246.31,0.52424,0.31809,0.92797,0.95465,0.91387,0.94979,0.82243,0.71025,0.40401,0.96484,0.000496,0.000496,0.000496
482,9268.85,0.53561,0.32639,0.92903,0.95467,0.91436,0.94972,0.82201,0.71001,0.40402,0.96492,0.0004762,0.0004762,0.0004762
483,9291.41,0.52275,0.31315,0.92441,0.95466,0.91406,0.94965,0.82229,0.71044,0.40369,0.96528,0.0004564,0.0004564,0.0004564
484,9313.13,0.54747,0.33125,0.93722,0.95468,0.91443,0.94963,0.82252,0.70983,0.40443,0.96509,0.0004366,0.0004366,0.0004366
485,9334.94,0.51849,0.32502,0.92569,0.95467,0.91424,0.94963,0.82193,0.71066,0.40429,0.96536,0.0004168,0.0004168,0.0004168
486,9356.67,0.53155,0.32649,0.92803,0.95467,0.91425,0.94964,0.82243,0.71024,0.40429,0.96558,0.000397,0.000397,0.000397
487,9378.49,0.52147,0.31713,0.9189,0.95467,0.91425,0.94962,0.82169,0.71079,0.40381,0.96594,0.0003772,0.0003772,0.0003772
488,9400.12,0.5325,0.3215,0.92514,0.95467,0.91433,0.95093,0.82111,0.70981,0.40477,0.96571,0.0003574,0.0003574,0.0003574
489,9421.94,0.5315,0.32419,0.92945,0.95467,0.91429,0.95155,0.81996,0.71107,0.4045,0.96611,0.0003376,0.0003376,0.0003376
490,9443.72,0.53022,0.31941,0.92216,0.95467,0.91428,0.95147,0.82144,0.71108,0.40454,0.9662,0.0003178,0.0003178,0.0003178
491,9483.18,0.47248,0.264,0.86865,0.95467,0.91433,0.95135,0.81983,0.71117,0.40444,0.96637,0.000298,0.000298,0.000298
492,9504.98,0.45041,0.25384,0.85864,0.95467,0.91439,0.95132,0.82057,0.71174,0.40544,0.96713,0.0002782,0.0002782,0.0002782
493,9526.85,0.43066,0.24012,0.85293,0.95469,0.91462,0.9513,0.81887,0.71157,0.40574,0.96751,0.0002584,0.0002584,0.0002584
494,9548.53,0.43187,0.24766,0.85798,0.95445,0.91467,0.9511,0.81985,0.71183,0.40744,0.96772,0.0002386,0.0002386,0.0002386
495,9570.23,0.42616,0.24506,0.85131,0.95464,0.91467,0.95094,0.81929,0.71251,0.40815,0.96823,0.0002188,0.0002188,0.0002188
496,9591.82,0.41914,0.23416,0.84409,0.95464,0.91467,0.95052,0.81922,0.71254,0.40844,0.9686,0.000199,0.000199,0.000199
497,9613.52,0.41587,0.23338,0.85154,0.95426,0.91467,0.95048,0.81864,0.71334,0.40839,0.96928,0.0001792,0.0001792,0.0001792
498,9635.17,0.41838,0.23189,0.84483,0.95427,0.91467,0.95044,0.81844,0.71353,0.40906,0.9694,0.0001594,0.0001594,0.0001594
499,9656.95,0.40947,0.22789,0.84146,0.95389,0.91467,0.9502,0.81865,0.71377,0.40807,0.96981,0.0001396,0.0001396,0.0001396
500,9678.67,0.41157,0.22789,0.85071,0.95378,0.91467,0.95013,0.81925,0.71285,0.40885,0.96967,0.0001198,0.0001198,0.0001198
